0,1,2,3,4,label
9.215528,10.388077,6.301158,2.2463062,10.272957,0
8.848246,10.527452,8.161771,1.5772787,11.295554,0
9.866674,10.138725,4.6868386,2.8112793,10.781679,0
10.157091,9.326789,8.81243,1.7882833,12.14763,0
9.47933,10.857776,8.954103,2.968887,11.559023,0
9.642848,9.276544,8.87562,1.8381314,11.739553,0
9.5052,8.90214,7.103469,2.6834888,12.272372,0
9.721718,9.730225,8.844164,1.9480772,12.521593,0
10.865405,9.604928,4.751099,3.1410964,12.088732,0
9.540707,9.199313,6.598226,2.923787,11.749089,0
8.545485,10.707079,7.739243,1.9569513,12.155874,0
9.727632,11.091735,9.361819,1.9651675,11.682636,0
9.475196,8.783057,8.217311,2.3259308,11.137931,0
8.8741,6.2535744,7.8266196,3.483576,11.6152525,0
9.064494,10.385595,8.536464,1.5214593,11.249081,0
10.080713,8.346094,6.5908685,2.5556626,11.730833,0
9.514523,8.971773,8.648238,2.470294,11.686794,0
10.80563,10.092341,3.8604093,3.263682,11.8306,0
10.706855,8.920084,6.2821975,2.7637825,13.101406,0
10.488556,9.428017,9.313629,1.7126447,11.016898,0
10.481387,9.125888,9.119268,2.0599592,11.470832,0
9.350427,10.729689,5.7509623,2.3354573,11.102058,0
9.875264,9.89117,6.2390337,3.4812906,10.421154,0
9.722007,9.376709,6.835885,3.0067875,13.209711,0
9.722751,9.235488,6.9626083,2.9022546,12.831211,0
8.883922,9.835528,8.744202,2.9581542,12.077595,0
8.987644,9.552956,8.640814,2.5419323,12.552005,0
9.326265,9.75493,8.455088,1.6339414,11.71286,0
9.049019,10.789716,6.24615,1.8162972,10.740685,0
9.817428,8.733876,7.3841066,2.5861523,12.613236,0
10.503362,8.988606,8.114002,2.1424096,12.359958,0
8.8985195,9.473855,8.597912,3.1073828,11.757016,0
9.481149,9.74773,6.1386347,2.5965796,10.350464,0
9.810611,9.338595,7.813682,2.7706888,12.127139,0
9.231852,10.329395,6.3061104,2.9340682,10.608579,0
8.900158,10.693856,8.560849,1.8277489,12.14044,0
9.333987,9.000212,7.8558607,3.2853026,12.213845,0
9.542351,9.0084305,7.53974,2.453739,12.729869,0
10.167992,9.861723,4.3748984,2.3530684,11.055908,0
9.807715,11.265383,9.827607,2.5588229,11.70985,0
10.310925,9.50921,6.2444024,2.9088361,13.207522,0
8.645407,9.777285,7.5924,2.8453627,12.085857,0
10.609257,8.95849,6.7676992,2.6871054,13.019947,0
10.035889,9.4978485,9.211269,1.8555741,11.908776,0
9.61642,11.2286415,9.461458,2.1532454,11.816625,0
8.957981,10.821938,8.52426,2.2367287,11.883267,0
9.468664,8.090885,6.5295787,1.5101417,10.958803,0
8.667101,10.353195,8.665318,2.054337,11.657601,0
9.40687,9.19998,8.114033,2.399083,11.094192,0
10.362917,8.94705,7.9688106,2.373462,12.850673,0
9.22552,10.236943,6.503994,2.7589276,10.887241,0
10.099052,9.169765,7.8486876,2.1456802,12.944154,0
10.043835,9.000767,6.796096,2.7027001,12.397434,0
9.161113,10.542531,6.3200636,2.5387006,10.690501,0
10.076659,9.035014,7.9804015,2.1459115,12.859973,0
10.129867,9.526661,9.327572,1.7944231,11.686482,0
9.408637,9.336167,8.903674,2.5828218,12.456713,0
9.567671,9.528342,9.130284,1.9599944,11.943288,0
10.610463,9.863325,4.8469534,3.1037595,11.5379715,0
9.383013,8.420138,7.739679,2.7779827,11.981682,0
9.079941,10.584586,7.6583366,1.8475263,12.445704,0
8.881922,9.089227,8.280636,2.8358326,12.167934,0
8.650671,6.2822657,7.8164515,3.740247,11.69702,0
9.215772,8.365854,8.02404,2.9943717,11.373877,0
8.855093,9.535915,8.401197,2.7787223,12.646307,0
9.655496,9.9921465,5.500738,3.013195,10.970667,0
10.118366,9.122042,6.818664,2.0125291,11.984468,0
8.84171,10.074928,8.912461,2.6307116,12.1881,0
9.394912,9.240522,7.3943048,2.0644345,10.579817,0
10.784473,9.307845,6.010879,4.085021,10.985626,0
8.663514,10.651836,7.9428434,1.7345675,11.197289,0
9.011769,9.8336735,8.863052,3.0807414,11.927047,0
9.622057,9.608308,8.837917,1.6924995,11.976054,0
8.6125555,9.717889,8.050673,3.54456,11.982893,0
10.046897,9.182978,7.64916,2.0420146,12.32769,0
9.204338,9.586737,8.3882065,3.415821,11.432339,0
9.54746,9.167439,7.068372,1.9281297,10.26212,0
9.061142,9.86352,8.900794,2.8327715,11.943271,0
9.8750105,9.124705,8.452948,2.202517,12.711485,0
8.708706,10.292451,8.563329,1.8046297,11.996501,0
10.248288,9.748822,4.6137776,2.5283728,11.253091,0
8.584542,10.731414,7.62561,1.7911739,11.677836,0
8.669708,10.702709,6.7766643,2.1354768,11.148088,0
9.018251,10.762174,6.2834196,1.9197886,10.999056,0
9.458657,9.466843,8.778579,2.214845,12.606592,0
9.6033745,9.538611,6.322579,2.9961278,11.073264,0
9.264239,9.655303,8.396893,3.337747,11.600471,0
10.927506,9.904608,4.16373,3.2877564,11.99584,0
9.472214,9.614717,6.4319196,2.3307161,9.885212,0
8.953771,6.795479,7.989265,3.424033,11.698535,0
9.11187,9.779953,8.911432,2.9164298,12.026204,0
8.851269,9.227411,7.235445,3.143445,12.625636,0
9.2854185,10.42501,6.9306455,3.2795947,11.466605,0
10.479357,8.939555,7.074009,2.4413974,12.572382,0
8.143061,10.419976,8.12627,2.329608,11.783146,0
8.870677,9.06716,7.556544,3.2739766,12.610201,0
8.786931,10.647123,7.7338667,1.6485215,11.69144,0
8.471552,10.289881,8.329584,2.0971024,11.575128,0
9.703101,9.558649,7.2976747,3.695244,10.651644,0
9.069536,9.651123,8.422323,2.3140252,11.332444,0
10.578222,9.378445,6.2787724,3.775482,10.477715,0
9.360586,9.312354,7.9762135,3.0991957,11.509099,0
10.314707,9.209407,8.5297165,2.3666284,12.174693,0
10.594215,7.9948115,7.875645,1.925054,12.471959,0
10.451076,8.977489,7.8380346,2.2383583,12.766147,0
9.606827,9.054435,7.901977,3.1676552,12.357344,0
9.760519,11.440905,9.862379,2.6482294,11.778718,0
8.888595,8.929112,8.110126,2.8990865,12.259951,0
8.852324,9.343335,7.65273,2.910861,12.945783,0
9.750682,8.236788,7.473507,1.8690603,11.485548,0
9.784309,11.191725,9.699737,2.6423042,11.737534,0
10.670293,10.187173,3.7108614,3.2874382,11.638827,0
9.8094,9.255918,8.405395,2.1779945,11.830049,0
9.581126,9.847984,6.1374154,2.2437603,11.579363,0
9.6217985,9.413306,7.937521,3.5731354,10.743738,0
9.485093,9.584787,7.4948096,3.1192803,11.345941,0
10.288977,9.775717,5.27585,3.2302544,11.639444,0
8.438699,10.358491,8.378927,2.0649977,11.8979225,0
8.724209,9.953363,8.543804,2.6034853,11.531414,0
10.172274,10.40656,3.9309785,3.220738,11.09324,0
9.872013,8.383305,6.502904,2.2198892,11.192644,0
10.498833,8.324049,7.0623655,2.4346886,12.906638,0
10.563979,9.119347,8.972404,1.8416523,11.112923,0
10.395514,8.784336,6.8772206,2.573247,12.838393,0
10.445479,9.45864,5.4994955,2.9129071,12.064782,0
9.179053,9.859488,7.17088,2.4000905,12.652915,0
9.670952,10.989796,9.093805,1.8826686,11.614272,0
9.845368,8.70272,7.501319,2.7439613,12.380661,0
9.721853,8.015103,6.4381595,1.7695355,11.253939,0
9.662653,9.355094,6.403456,2.2175496,11.282058,0
9.749271,8.346756,7.5667405,2.5419316,12.230297,0
9.397919,10.117567,6.172624,1.8678834,11.185684,0
8.524123,9.944365,8.18998,3.2526677,12.205745,0
8.85791,10.687376,8.065871,1.479573,11.578925,0
8.69603,9.088342,7.6143475,2.8509986,11.813832,0
8.89406,8.893673,7.351025,3.2505198,12.864473,0
8.787839,6.452247,7.876581,3.5226657,11.74348,0
9.453929,10.126653,5.812454,3.170282,11.704202,0
8.32332,10.581165,8.023777,2.052571,11.365953,0
9.740355,9.470813,6.7834105,2.942673,10.320386,0
8.523179,10.649898,7.577017,1.9414245,12.061755,0
9.164712,9.43137,7.5049653,1.6481426,9.39203,0
10.507408,9.769182,5.1202803,3.275914,12.186731,0
9.573755,9.542053,6.8353887,3.078771,12.999343,0
9.530425,9.357915,7.1629844,1.920757,10.067674,0
8.935751,10.78936,7.594235,1.6027405,12.340331,0
9.009557,10.998051,6.152586,1.8422756,11.031446,0
10.34562,9.018992,7.7518573,1.9611708,12.49978,0
9.316129,9.600247,6.410489,2.1437888,9.996646,0
10.246664,8.958727,7.7174535,2.6106334,12.7816925,0
8.981547,6.3573713,7.9669294,3.3950522,11.45088,0
9.374353,9.3940525,7.3140845,1.7447423,9.685827,0
9.798749,11.147835,9.72662,2.2142742,11.87129,0
9.976965,9.386736,8.53012,2.080229,12.401765,0
9.123161,6.3865385,7.821865,3.2802703,11.405557,0
8.34303,10.687817,8.005433,2.0211742,11.967049,0
8.918428,10.689456,6.359921,2.1667678,11.000863,0
9.530856,8.919228,7.3700757,2.4138012,12.282278,0
8.603971,6.4072146,7.956004,3.6372287,11.523201,0
10.18956,9.360912,9.295122,1.9110937,11.563485,0
9.600699,8.756941,7.3820453,1.9908462,11.290683,0
8.990276,10.844569,8.090472,1.3530902,12.140749,0
9.883563,9.556592,6.142587,3.0108142,11.340493,0
9.98264,9.466654,5.681245,2.8887336,11.767047,0
9.22848,10.515873,7.30801,1.5311882,10.889634,0
9.792938,10.231293,5.994688,3.140649,10.916618,0
9.460798,9.119645,7.0484934,2.9120858,12.878114,0
8.351821,10.449171,7.758104,2.4137576,11.700577,0
8.302786,10.335889,7.841018,2.4787939,12.256416,0
9.492184,10.86897,7.031501,2.200268,10.425391,0
9.2394905,10.569946,6.029162,2.5754573,10.8342085,0
9.072483,10.578172,8.390033,1.8157474,12.007197,0
9.620872,8.011525,6.6191373,1.7282163,11.148446,0
9.872309,8.660652,8.251111,2.4444485,12.294694,0
9.333157,9.667747,8.037061,2.3889472,12.648953,0
9.294148,9.569217,6.152377,2.649043,11.440514,0
10.026307,8.972501,6.558641,2.4951303,11.737351,0
9.057283,9.305807,8.45124,2.7163055,12.642716,0
9.066707,8.512359,7.3166413,2.9964166,12.263977,0
10.250839,9.436134,8.98053,1.9682169,12.0568695,0
9.263059,10.375409,7.16879,2.131925,10.748717,0
9.579639,7.55836,7.6758456,2.3768034,11.537633,0
9.439966,10.086679,5.666373,2.738195,11.064606,0
9.194977,10.408709,6.3979893,2.0284212,10.586259,0
10.896477,9.071752,9.418184,1.8759642,11.310293,0
9.010312,6.1106005,7.7822247,3.2177398,11.217183,0
8.447001,10.580937,8.422675,2.0204213,12.182238,0
9.940864,9.762238,5.6934075,3.0084872,11.101927,0
9.627291,8.578596,7.1818037,1.9621501,10.731314,0
8.981661,8.856013,7.315138,3.2580738,12.9182,0
9.278542,8.549703,7.019446,3.1092014,12.300127,0
9.679463,10.036948,5.349879,3.0804396,10.612253,0
10.072598,9.663695,5.5254107,3.0490057,11.948062,0
10.148824,8.404588,7.379343,2.3064604,12.275566,0
8.448431,10.0017185,8.685814,3.0731566,12.189961,0
9.684365,11.152941,9.527112,2.7356558,11.677392,0
9.391262,8.495416,7.8917365,1.9016619,12.0746975,0
10.210366,8.907663,6.4089956,2.821525,12.2773285,0
9.829281,8.305558,7.3913317,2.5777469,12.149467,0
8.759597,10.539957,6.908926,2.563879,11.253702,0
9.086675,6.3797646,7.8547516,3.0704315,11.094042,0
9.549964,9.1094885,8.089717,2.1180708,12.41769,0
8.989539,10.707325,6.3967385,2.0046446,10.581184,0
10.004589,8.717985,8.070446,2.375345,12.37576,0
9.801798,8.97388,6.9858623,3.0784032,13.234115,0
9.994518,8.824408,8.3886175,2.3083656,12.169102,0
11.061067,9.059847,5.995151,2.9123409,12.99604,0
9.384001,9.193101,8.673738,2.2859063,11.990581,0
9.130201,8.81813,7.0326242,3.2555158,12.769769,0
10.708272,9.109232,9.533333,1.8020425,11.000674,0
9.129029,9.715978,8.497108,1.8486507,11.995839,0
9.584949,9.919248,6.562814,3.470262,11.197913,0
9.996081,9.377869,8.605896,1.808222,12.707938,0
9.307861,9.420694,7.3865075,1.6824843,9.18518,0
9.078624,7.572698,7.5521636,2.8761961,11.360201,0
9.004193,6.3178115,7.859855,3.195456,11.311445,0
9.058238,9.323021,7.4397755,2.971154,13.095606,0
10.837857,9.692299,4.785947,3.1558986,12.06531,0
9.845387,10.959168,9.256937,2.3595014,11.9346285,0
10.511176,9.795489,4.050001,3.198154,11.847938,0
9.680188,8.037766,7.59245,2.079895,11.127895,0
9.594204,9.098932,6.837667,2.8928869,12.864176,0
9.880711,10.1715765,4.6233544,2.8229666,10.838732,0
9.993187,9.5634775,6.6805677,2.8696034,10.811321,0
9.587004,9.885526,8.996751,1.9401582,12.301515,0
9.421874,8.620111,7.756373,2.7791002,12.213708,0
9.487213,9.548824,8.198009,2.0224893,11.408579,0
11.012122,8.8391695,6.4616323,2.730193,13.242324,0
9.666074,9.403539,7.935263,3.872946,10.64125,0
8.621952,10.371105,8.184175,2.2160716,11.616856,0
9.87303,11.175738,9.60428,2.4693034,11.726616,0
10.856041,8.968288,6.3813567,2.943884,13.018561,0
10.688919,9.134632,9.52734,1.7486002,10.908813,0
10.240781,10.119095,4.4086485,3.1385026,11.2759,0
10.194135,8.051371,7.2589593,2.4205847,11.830268,0
8.206916,10.465861,7.5280695,2.4063082,11.395225,0
10.525156,8.867818,7.0359793,2.8525143,12.833391,0
9.49886,9.196741,7.8229723,2.22275,9.947627,0
9.108569,10.989538,6.308617,1.6819263,11.012887,0
10.324575,9.78876,4.3789673,2.4090974,11.236516,0
9.869323,8.298,6.52486,2.1367836,11.200131,0
9.331719,9.04698,7.5848885,2.8875415,11.22502,0
9.072088,9.325274,7.9375925,2.3316543,11.852213,0
9.175831,10.972556,6.1806207,1.7842188,11.023646,0
8.73287,10.11484,8.816514,2.4629085,12.224803,0
9.692185,8.179302,8.018663,2.6802726,11.938539,0
9.570879,9.947112,9.082623,1.6429946,12.355646,0
9.411532,10.613888,6.327478,2.8741386,11.091296,0
9.113466,10.598692,6.4828234,2.134287,10.562029,0
10.342941,9.160894,9.090035,1.8698815,10.915097,0
10.384084,9.212447,9.234702,1.7885768,10.742291,0
8.951568,10.433524,8.1289625,1.687554,11.69909,0
10.176094,9.746261,5.6435533,2.6940017,11.5043745,0
9.759925,8.716402,7.2304654,2.2875874,12.071819,0
9.125697,6.6622705,7.8475766,3.1252952,11.26848,0
11.051259,9.304748,5.7939396,4.0836277,11.120846,0
9.907239,8.787414,7.2467594,3.0699196,11.648193,0
9.211815,10.668951,6.633764,1.9883158,10.778871,0
9.949319,11.068912,9.566809,2.4607303,11.668647,0
10.728734,10.062715,3.8299775,3.2862976,11.692734,0
10.296468,9.819191,5.1110907,2.9730558,12.157853,0
9.808575,10.160287,4.6786695,2.734436,10.728353,0
9.519199,9.686874,6.309961,2.5801234,10.519353,0
9.597599,8.547872,7.279169,2.7081854,12.749723,0
10.00065,9.50306,9.255221,1.8602562,11.657013,0
9.182221,9.485369,7.2404776,1.6291509,9.23049,0
8.647382,9.651489,7.822108,2.9638026,12.107005,0
8.443591,10.25168,7.3974094,2.6708024,11.607309,0
9.450148,9.392565,8.864228,2.0392773,12.352298,0
9.119784,6.695864,7.634544,2.8806388,11.533207,0
9.681305,8.038778,6.4913387,1.7481773,11.187918,0
10.666898,9.1593895,9.522407,1.735099,10.904101,0
8.755979,10.344347,7.553753,1.7648382,10.907177,0
8.957838,8.5992565,8.124242,2.957533,11.94931,0
10.312276,9.082759,7.103754,2.7287092,13.136703,0
8.440108,10.309687,7.845746,2.5635347,11.646241,0
9.392012,9.3609495,7.394245,1.883528,9.07153,0
9.20031,10.447527,7.0064297,2.0003479,10.639154,0
9.168864,8.893129,7.9037786,3.079849,12.65558,0
9.936997,10.001611,6.149868,2.6948814,11.133722,0
9.916816,9.90586,9.139739,1.986898,12.168183,0
8.817384,9.890657,7.893616,3.5303369,11.62822,0
10.517622,9.768157,5.5727043,3.876552,10.7771,0
8.706958,10.7388315,8.639367,1.6986276,12.301971,0
9.089964,9.133654,7.4882126,2.6269233,12.375349,0
9.798768,9.01967,7.643334,2.8430872,12.886819,0
10.761096,10.048522,3.8957891,3.2913277,11.723062,0
10.536688,9.368711,5.544715,3.0804958,12.492329,0
9.300306,8.345245,7.6410694,3.0315182,11.975383,0
9.5915985,10.172588,5.806141,2.5642095,11.172264,0
9.264927,9.8856125,7.2887616,1.8391145,10.5152235,0
8.656752,8.95292,7.677309,3.3805182,12.328048,0
8.610948,10.551165,7.556565,1.9864228,11.942881,0
10.038873,8.1816025,7.113344,2.635914,11.873285,0
9.679249,11.087325,9.393792,2.842107,11.565437,0
8.74889,10.713157,6.6357713,2.3823426,10.908172,0
9.788727,9.136857,8.847301,1.9126402,11.500771,0
9.192392,9.180379,7.8276153,2.9292166,11.875652,0
10.748935,8.893739,6.409691,2.843948,13.228244,0
9.630769,8.719439,8.120552,2.3964484,10.895118,0
9.067278,6.690027,7.926925,3.3219,11.338999,0
9.479947,9.003698,7.9662266,2.256555,10.466245,0
9.821485,9.705696,8.862902,1.7154336,12.379336,0
9.618428,8.883292,8.020357,2.2629013,12.159148,0
8.828857,8.975445,7.3774867,3.2271683,12.873445,0
9.593827,9.289904,9.010578,1.7292341,11.842323,0
10.38372,9.048258,7.284565,2.5803816,13.114799,0
8.972896,9.424105,8.219813,3.369742,11.796588,0
9.007203,11.018941,6.445647,1.6627485,11.202021,0
9.963911,9.452431,5.684541,2.7209947,11.932064,0
10.114993,9.143058,7.848454,2.4034538,12.81128,0
8.521903,9.825209,8.2964735,3.6756058,11.975845,0
9.383714,9.553167,7.5534363,3.6790166,10.940841,0
8.99471,10.7532015,7.6039424,1.5094048,11.85003,0
9.803372,10.989896,9.645443,2.3855824,11.480262,0
9.169389,10.338437,6.497831,2.6958392,10.930766,0
9.696953,11.007361,9.200905,2.183711,11.515007,0
9.775218,9.667052,5.9604015,2.6557252,11.191947,0
9.68994,10.169166,5.117966,2.8180454,10.855115,0
9.63313,10.000447,5.530625,3.1587245,10.728757,0
9.789649,9.026855,8.508162,1.9462795,11.337363,0
9.187558,10.772606,6.394734,1.944239,11.069059,0
10.220162,9.825168,4.402738,2.3705175,11.129161,0
9.268146,8.739056,7.903088,2.2030375,10.896248,0
10.594379,9.162745,9.266866,1.7997754,11.023144,0
8.544586,10.772607,8.24867,1.7912616,12.159693,0
10.813998,9.5319195,5.5463367,3.874175,11.081235,0
10.587923,7.9968405,7.8631334,1.9305081,12.483243,0
9.547607,9.227825,8.677319,2.256213,12.1832695,0
9.790362,9.728657,5.889014,3.0404751,10.804897,0
11.0541315,9.52171,5.32247,3.6709385,11.632761,0
8.795949,9.705529,7.0973125,3.1773956,12.538574,0
9.936507,10.316951,4.408638,3.0182343,10.934486,0
8.828506,9.4442005,7.684485,3.1194057,11.507132,0
9.923607,9.266499,8.53928,2.2086477,11.96596,0
10.177485,10.353936,4.093251,3.2392175,11.133716,0
10.798087,9.084895,9.2328415,1.9567189,11.456141,0
10.869806,10.010995,3.9930248,3.261417,11.90739,0
9.17572,10.619513,5.8829885,2.4032722,11.014864,0
9.532178,9.497906,7.743311,2.599902,11.845593,0
9.358434,10.56309,5.9923487,2.1372025,11.197964,0
8.850771,10.565261,8.646072,1.5746635,11.854387,0
8.8348055,10.404295,8.403621,2.1361442,11.807688,0
10.204796,10.2479,5.650253,2.9410493,11.543797,0
8.195985,10.6002865,7.950605,2.208015,11.918741,0
8.36877,10.712692,7.5993977,2.0756087,11.327954,0
9.1202965,10.785465,8.522298,1.4328703,12.440313,0
11.134781,9.530467,5.061356,3.4513032,12.185801,0
9.475212,10.453867,6.048,2.458397,11.242198,0
8.174413,10.49605,7.6646376,2.1230946,11.8941965,0
9.858379,10.616462,6.3285804,3.1476934,11.2721615,0
9.693088,8.083605,6.433924,1.7646071,11.212772,0
9.781252,8.418812,7.5044317,2.5841131,12.394785,0
10.887941,8.706109,6.500983,2.6274602,13.069933,0
9.021058,10.351942,6.3924685,2.10161,10.541684,0
10.010915,9.4174385,8.7291155,1.8618947,12.488603,0
8.996289,10.59974,8.008275,1.4860148,11.754447,0
9.78063,9.679316,5.7759194,2.6505105,11.533486,0
10.162533,9.765008,4.2392454,2.2515006,11.091162,0
9.505135,8.503861,7.2289786,2.7864532,12.667934,0
9.228259,8.642353,8.089888,2.7384663,12.212285,0
8.698873,11.0033,7.711222,1.4746468,12.067727,0
9.177807,10.83551,6.144633,2.023066,11.286451,0
10.298866,9.819043,5.435507,3.4546578,11.032513,0
9.792902,9.015579,6.7583494,3.0537736,13.166226,0
10.486981,9.019502,6.7092113,2.8748708,13.27554,0
8.938141,9.553121,7.465359,2.8914642,12.703006,0
9.262833,9.152582,7.7263737,1.7512805,9.839168,0
9.084914,10.548353,6.424275,2.4392412,10.778143,0
9.520003,9.222901,7.67532,1.7317215,10.807316,0
10.429327,9.80111,4.6858315,2.995636,11.658595,0
9.976085,9.277058,6.631683,2.9174442,13.161751,0
8.939822,6.4507737,7.8523216,3.3761117,11.596571,0
9.895186,9.713424,6.489701,2.7375898,10.570652,0
9.6854,9.308935,7.294701,2.5420182,13.018609,0
9.382134,9.383462,7.483353,1.8937998,9.730971,0
9.073646,10.945578,6.3684793,1.7056392,10.945157,0
8.579944,10.787608,7.5213675,1.8603288,12.47628,0
9.973954,8.982137,7.1059847,2.9709725,13.226383,0
9.945671,9.763574,6.1712956,3.3489823,10.402919,0
10.092806,9.787663,5.3445444,3.291762,10.995661,0
10.28486,9.28779,8.554687,1.8410776,12.36676,0
8.757122,10.37029,8.667162,2.0182667,11.586684,0
9.521958,8.044975,6.7856097,1.6752286,11.00973,0
8.022806,10.544564,7.5520926,2.3181682,11.554404,0
8.937758,9.299645,7.82496,2.8367426,12.9052305,0
9.574388,9.16112,8.031832,2.108362,10.465861,0
9.006883,10.671451,6.7780886,1.8680192,10.895869,0
9.914286,9.935653,5.738667,3.449809,10.715513,0
9.346445,10.366878,5.7253346,2.7581615,11.041062,0
9.264375,9.601945,7.019463,1.8117307,9.31151,0
9.690208,9.844792,7.6130137,1.455508,10.950597,0
9.61875,9.4825325,8.5677395,2.1789303,12.0416565,0
9.422318,9.584617,8.835192,2.082185,12.574322,0
8.492443,10.018377,8.670795,3.1135373,12.251396,0
10.071704,8.90325,7.2616763,2.677625,12.919711,0
8.574876,10.672277,7.560433,1.9853735,12.278764,0
9.84114,9.388663,8.793914,1.6789596,12.112863,0
10.188091,9.674557,5.732045,3.0350738,11.497448,0
9.4921255,10.146633,5.87568,3.2673984,12.192571,0
8.879767,9.288746,7.769668,3.1639936,12.366855,0
9.147287,6.517,7.813365,2.9706573,11.086815,0
9.863254,9.935039,5.1303225,2.842394,10.903554,0
8.445682,10.549619,8.27278,2.2311609,11.789117,0
9.242556,9.30447,7.965238,1.6910778,9.643058,0
8.868672,9.506178,8.255892,3.1549346,12.421075,0
9.207429,6.6594496,7.9141197,3.3827207,11.31394,0
9.579544,10.113367,5.786084,3.3048682,12.209646,0
10.505897,9.8163395,5.6064224,4.0208664,10.659585,0
9.819804,9.835215,6.7423224,2.5645154,10.730409,0
9.762588,11.4797325,9.876251,2.7203784,11.769816,0
9.572885,8.634685,7.3256693,2.806552,12.744454,0
8.76375,6.423042,8.073103,3.4848583,11.434759,0
8.641257,9.541037,7.6198015,2.8180068,12.089551,0
8.988222,6.4550066,7.7372937,3.6022763,11.629392,0
9.349827,10.537665,6.284637,2.3856628,11.0145,0
10.4745035,9.560226,6.051973,3.681324,10.662847,0
11.098663,9.517459,5.0013857,3.256139,12.412055,0
9.525674,9.099072,8.629001,2.505591,12.294352,0
10.374113,9.1596985,6.5091243,2.9095807,13.554416,0
10.788464,9.019283,7.370275,2.257595,12.962782,0
10.494041,9.288163,6.3510733,3.7041833,10.541821,0
8.818204,9.479748,8.16355,3.0930507,11.513277,0
9.706387,11.0990715,9.234944,2.1229436,11.4869175,0
9.19419,9.131171,7.8750577,1.7657106,9.901724,0
9.24409,7.1924396,7.793502,3.0849993,11.29572,0
8.287923,10.3010025,8.004265,2.5193355,12.386282,0
9.79952,8.472862,8.208174,2.168065,11.80593,0
10.530943,9.7595415,5.688482,4.054612,10.558461,0
9.1220045,9.321856,7.705663,2.9198062,11.818063,0
9.991457,8.960524,7.4612713,2.8319283,12.8598585,0
10.92655,8.935706,6.92247,2.4482496,13.198305,0
10.113631,9.245148,5.945399,2.7344422,11.922099,0
9.401309,8.481343,7.833587,2.6389499,12.042049,0
9.776294,11.008825,9.55393,2.006402,11.937087,0
9.2765255,9.268845,7.875169,1.7379801,9.547619,0
9.409052,9.972382,6.1209097,2.9166734,10.848427,0
9.404896,7.7959456,7.206704,1.6867784,10.885442,0
9.228445,10.538444,6.1683106,2.6880138,11.023533,0
8.731237,10.757526,8.075905,1.6774988,12.517092,0
9.467474,7.812894,7.314926,1.9968995,11.267474,0
8.845882,9.691034,8.068943,3.2631652,11.548863,0
8.940083,9.634784,8.025441,3.7209237,11.356651,0
8.960077,9.317706,8.19398,2.741263,12.7838335,0
9.946637,9.859544,5.6976366,3.283594,10.820895,0
9.458186,8.993573,8.199489,2.0154502,11.724542,0
8.884018,9.936114,8.619394,2.9319506,12.016377,0
9.644304,9.762648,6.575576,2.958307,10.217717,0
8.533196,10.419793,7.8973947,1.9983832,11.247661,0
8.606351,10.358832,8.649009,1.9214036,11.6831875,0
9.7613325,8.116122,7.7038193,2.4300044,11.787162,0
8.957353,10.690442,7.9895034,1.4635763,11.952439,0
9.514975,10.338592,5.315542,2.4333742,11.355429,0
9.079064,6.5341682,7.8366365,3.1565983,11.371943,0
9.07074,10.698456,6.4669924,2.1154945,11.665554,0
10.504885,9.612762,5.7526507,3.7242823,10.653469,0
8.976643,10.03945,8.839356,1.999179,11.507695,0
9.227125,9.291373,7.9695497,1.7117012,9.646402,0
9.235299,8.578918,8.030157,2.7831173,12.059188,0
9.537111,9.332341,8.968061,1.9362516,12.2469015,0
10.329647,8.957794,8.307596,2.264028,12.237814,0
9.639838,8.202485,6.8859754,1.9652638,10.839388,0
9.434454,9.328976,8.346932,2.4717777,12.082846,0
9.692941,9.271728,8.937585,1.8621719,12.084613,0
8.965985,10.688706,7.846869,1.4759035,11.559958,0
10.813146,8.655865,6.472008,2.5847127,13.070249,0
10.747431,9.763014,5.0612555,3.115902,11.959427,0
8.59302,10.585213,7.663174,1.9360716,11.52298,0
9.087943,6.4963913,7.6220884,2.6944022,11.256293,0
8.705443,10.690987,8.457617,1.9425178,12.082011,0
8.658101,10.49858,7.369586,2.0983253,12.169954,0
9.167732,10.034692,6.6858387,2.5983818,11.031197,0
9.603504,7.65915,7.4795346,2.105138,11.411698,0
9.595073,8.177411,6.663601,1.894145,11.166677,0
9.315239,10.6472,5.5623283,2.4086065,10.963746,0
9.37876,8.946456,8.514354,2.3085086,12.015026,0
8.898824,10.583384,8.794861,1.6209276,12.206731,0
9.669747,10.332332,9.281533,1.9124088,12.19427,0
8.287479,10.630702,7.9176865,1.981882,11.489646,0
8.5813055,10.537445,7.6518655,1.9432836,11.733966,0
8.757995,6.3247695,7.8254128,3.8536062,11.711188,0
10.665087,9.214118,9.544111,1.7145808,10.973164,0
9.8059635,11.278233,9.639767,2.6136687,11.761214,0
8.710829,6.373469,7.734793,3.7612736,11.804402,0
9.858117,8.575436,7.4030805,2.3783996,12.754552,0
8.799822,10.76139,7.2660174,1.8929776,11.706097,0
9.775087,9.637161,8.833677,1.763235,12.575133,0
9.77824,11.138432,9.731025,2.101201,11.9596405,0
9.475291,9.118545,8.806491,2.1348944,12.265524,0
9.627238,9.955671,5.943861,2.9781594,10.763111,0
9.763168,11.51429,9.952597,2.7260172,11.779273,0
9.641511,11.164748,9.432323,2.8995185,11.642216,0
8.915689,9.535497,8.762454,2.4468927,12.422325,0
