0,1,2,label
1.4133282,4.134547,8.953564,0
2.2095149,0.30458286,6.105354,0
1.0116729,-0.4508111,9.00031,0
1.4862939,0.48758236,7.085892,0
0.80502236,-0.9330085,9.08932,0
2.9773161,-1.2029699,7.5018587,0
2.7230275,1.2005237,5.2216253,0
1.0794938,0.28349748,6.160574,0
2.573371,-0.37425956,7.506394,0
1.1728504,-1.3688623,9.184799,0
1.0903497,-1.3655145,6.9993505,0
3.4842188,1.0430088,8.392958,0
2.4114616,-0.47751716,6.734056,0
3.346929,1.5945415,8.567831,0
1.2389863,4.192929,8.670407,0
2.6972802,-0.87171423,7.510238,0
1.8074791,-0.33895275,11.355483,0
3.1174495,0.9165702,9.333184,0
1.4590124,4.21934,8.534394,0
0.9921346,-0.5952107,9.35713,0
1.1159391,-0.9243652,7.162459,0
2.5952241,1.3871264,8.263502,0
1.2136527,4.1200156,9.032856,0
3.0937405,0.76718736,10.319622,0
2.20445,1.0550882,7.715993,0
1.6863465,-1.3167747,9.3773575,0
1.6392795,0.8582849,6.494885,0
2.393054,0.8863577,6.0976653,0
1.6969763,-0.9535304,8.04715,0
1.0065914,0.34376466,6.1921635,0
3.2194796,2.2143502,8.492817,0
0.6307913,-0.2940565,8.980819,0
0.64756185,-0.30261916,9.375584,0
0.63832176,-0.6556876,7.2901416,0
1.0810044,-0.41969714,6.5275416,0
1.7179165,-0.89036405,9.531303,0
2.463463,2.1845222,6.8055434,0
2.9391556,1.5831969,9.473046,0
2.2481048,0.8609284,9.090078,0
1.982225,0.27825543,6.680177,0
2.6621575,1.2888818,7.263471,0
2.179993,1.2957197,9.784516,0
2.0698617,2.6711838,8.701563,0
3.1818757,0.6809008,9.829283,0
1.3489264,-0.29336974,7.737675,0
2.2114456,2.8544211,7.99479,0
1.6153275,-0.099806435,6.2890215,0
1.6823398,-0.8649415,6.979693,0
3.7420905,1.183165,10.562417,0
1.3596895,4.531599,8.560776,0
1.0908777,-0.5355903,9.642745,0
1.7321631,0.73328066,5.909877,0
2.2929106,0.9682802,7.4081793,0
2.1555636,2.7278152,9.210257,0
2.0878499,2.6963222,8.699671,0
1.3819553,0.050472837,5.624142,0
2.3598347,0.98420763,5.6872377,0
2.8866236,1.8670809,7.953837,0
1.1235447,0.78303677,9.941216,0
1.3759071,0.033099778,11.10857,0
2.6605725,1.3677605,8.613656,0
3.0013547,1.7618394,7.1720624,0
2.4483354,2.0642087,8.311923,0
0.6867013,-0.37480888,7.6595883,0
1.4473218,4.2268715,8.200998,0
2.8595932,1.1723104,9.043388,0
1.3491175,-1.1595465,7.101261,0
2.922874,1.3997242,8.579204,0
3.4641745,2.4451044,8.249339,0
2.9869285,1.2864825,9.519329,0
4.0487113,1.9985486,6.639433,0
2.5184534,0.67479414,9.23581,0
2.2220433,2.6956048,8.855135,0
3.6698117,0.8297097,10.683585,0
2.2399454,0.15813799,9.110066,0
1.0281116,0.7414752,6.7678766,0
3.4199307,0.4772149,9.250086,0
3.0573246,-1.2744212,7.345603,0
1.5581007,2.5599651,8.355346,0
1.4220299,4.1931434,8.4609785,0
2.3226144,2.213135,9.28801,0
2.7163754,1.3342835,4.849373,0
1.6592513,-0.27416554,10.8217,0
2.4135292,1.0411348,4.0806184,0
2.130455,2.2050881,7.5790386,0
3.0408745,2.3425646,8.378351,0
1.9257509,-0.21545546,4.939095,0
1.4171524,0.7008497,6.9275694,0
2.6602156,0.05450304,9.766044,0
2.426637,1.8171861,8.738933,0
2.046877,0.037107214,8.759603,0
4.1399546,2.0839174,7.159305,0
0.37955326,1.250748,7.994183,0
1.1738154,-0.20607339,9.102314,0
1.659473,-0.14806892,11.199255,0
3.9095757,2.044961,6.9537687,0
3.7843401,0.82643557,10.792341,0
2.1506515,0.42093182,4.602471,0
2.447229,2.116681,7.6963487,0
0.47865525,-0.4226797,8.777793,0
3.5170553,1.861643,7.7758803,0
2.4644425,-0.39021033,7.770048,0
1.1279055,-1.3915523,7.0784454,0
2.736078,0.1461526,4.9095016,0
2.3476562,1.6706539,6.8514166,0
1.668856,1.0855757,8.227843,0
1.9618571,1.0333586,8.975726,0
1.0832254,-1.2883683,6.8982944,0
1.5429008,0.2757191,9.976948,0
2.468967,2.0606835,8.619485,0
2.6608455,-0.33107704,9.954059,0
1.0763813,-0.31111076,6.6318946,0
1.3672996,-0.83050925,7.0421534,0
3.4701593,0.68355703,10.368699,0
3.5300517,0.53842866,10.49254,0
1.6177193,-0.5527584,9.171005,0
2.195741,0.7772673,5.5789185,0
2.6597745,1.4661262,7.9384227,0
1.4138846,3.8603706,8.309607,0
1.2639298,1.9277779,5.442882,0
1.8904948,1.6752343,7.791548,0
1.1221231,-0.9959057,7.246493,0
1.7253609,-0.12621257,11.171773,0
2.4004922,0.6702853,3.8201995,0
2.820953,0.9707613,5.388059,0
1.9669949,-0.2541241,5.0333548,0
1.3715143,0.09680513,6.7138233,0
2.9065528,2.223417,8.79927,0
2.887942,0.452045,10.141006,0
2.901234,-1.2267897,7.2427125,0
1.3654122,1.361303,9.371971,0
0.68565154,0.01476396,8.480103,0
2.668827,0.6520678,9.721665,0
2.0016248,3.9862056,8.370041,0
2.4769084,1.9729289,6.799009,0
3.7011526,0.7812927,10.693543,0
1.5231123,-1.0044905,8.32894,0
1.7239946,1.8617716,8.987048,0
3.6820855,1.8873036,8.114319,0
0.7123235,0.045462903,9.005768,0
3.0548332,-1.2656975,7.3449845,0
1.3987905,-0.72164613,7.6210237,0
2.2307699,2.2286098,9.115065,0
1.3417681,0.43869957,6.6196947,0
2.7915235,0.25898743,9.963831,0
0.69065434,1.0526044,9.051055,0
1.0425628,1.1954287,5.398135,0
1.4430342,-0.85716075,9.848971,0
2.3410811,1.6089877,8.830537,0
3.1407034,1.8713686,8.670568,0
2.4749494,0.782411,4.0397162,0
3.0112514,1.5288596,5.7358212,0
1.8428026,2.1769369,8.598075,0
1.3648531,-0.16408077,6.340137,0
1.9187047,-0.70845205,7.8235917,0
1.6177676,2.8002398,9.163101,0
0.8817495,-0.7078755,9.0194645,0
2.1798775,1.9222379,7.864722,0
1.2874142,0.06722105,10.998678,0
0.85277915,-0.6244909,7.30455,0
2.8391833,0.15925674,9.197301,0
1.6501591,1.3820966,8.9873905,0
3.9671159,2.2065947,7.2770987,0
2.212733,0.6729596,8.285369,0
1.3081005,3.7852685,8.404221,0
2.3832667,0.15791944,8.120927,0
2.9560723,0.1355021,9.626233,0
2.626235,1.1350852,8.637766,0
2.0396826,2.5588138,9.329319,0
2.8084311,-0.016308215,9.274322,0
3.756136,1.7544134,8.147193,0
1.1217638,1.2824827,9.223442,0
1.0884472,-1.4742887,7.266109,0
2.4692097,1.1009676,6.227353,0
3.3669744,1.5552957,8.844867,0
0.6662814,1.2546588,9.621561,0
0.7005098,1.1299689,7.9528494,0
1.5221945,-1.2106346,8.804205,0
1.8058741,0.042602614,11.046674,0
1.0235795,-0.22381882,7.01765,0
1.6501133,-0.33753467,10.758888,0
1.8613268,0.4536857,6.385134,0
1.7135214,-0.14689016,5.311785,0
1.3258368,0.15474331,5.7911024,0
2.6923714,0.35121495,8.7551985,0
0.999944,-1.1213565,7.090065,0
2.659988,0.052860748,4.961201,0
2.2573497,0.58636624,8.314951,0
3.6604593,0.851245,10.508532,0
1.2521615,-0.97562414,9.565685,0
1.444695,1.5251664,5.294088,0
4.100119,1.9475689,8.899206,0
2.5750916,0.5669187,9.1895275,0
1.3588579,0.59917414,6.2688794,0
2.1052146,1.6875017,5.1082835,0
2.4831028,0.57166386,6.7240515,0
1.898516,-0.14687781,4.835695,0
0.7900806,1.1996788,8.737004,0
2.8399034,0.6873692,9.180042,0
1.8965816,0.15265298,4.2799864,0
3.616492,1.2157153,10.332767,0
2.56335,0.9160527,3.904294,0
1.2892113,-0.8049476,6.5448923,0
1.7282931,0.7617438,8.491609,0
1.1882682,-0.7608977,6.519932,0
1.7076458,-0.72193307,9.763752,0
1.3802792,-0.16548996,9.357703,0
1.616109,0.4279007,5.716111,0
0.7008824,-0.52593946,9.31533,0
0.8924091,-0.6550261,8.694812,0
1.8647615,-1.2352694,9.939507,0
2.6526208,1.7296485,4.92605,0
1.1465042,-0.36940402,6.4249754,0
0.7368578,-0.8400599,9.0649605,0
0.73840684,0.23474051,6.2568307,0
2.4831407,1.9447678,6.8049746,0
2.8455462,2.0704064,8.495741,0
4.005113,2.163308,7.199607,0
1.7069448,-0.81158894,6.9892197,0
3.2758014,0.43613964,9.334757,0
1.6832638,-0.9523761,9.032275,0
2.1433926,0.6940266,6.2319226,0
2.7786965,0.015293934,4.9247956,0
2.8145037,2.323985,8.880062,0
2.2243237,1.6388029,8.853135,0
1.2794671,-1.3686424,9.135428,0
0.95370936,-1.0793853,6.969834,0
1.529247,0.87299734,5.4197536,0
3.3821504,2.5791721,8.29872,0
3.8670254,2.0736012,7.6208153,0
1.9283038,2.0996506,9.227217,0
2.8903878,-0.76458025,7.904229,0
1.1039662,-0.67711085,7.058564,0
2.7612839,-0.10098847,8.116038,0
2.4345489,0.6699465,4.71534,0
3.5308359,2.2866127,8.0554285,0
1.4845666,4.1471324,8.775971,0
1.4713273,0.41952506,7.0088143,0
3.2333815,1.8935391,8.355724,0
2.7100334,-0.8991232,7.5925326,0
1.1248465,-1.3965266,7.100578,0
0.83977795,-1.3639972,9.294222,0
3.5314202,2.1526492,8.23792,0
1.0245826,0.76122445,6.2996902,0
1.8429248,0.6581724,5.559426,0
3.3935845,0.6417373,9.286277,0
1.4758741,-0.07552811,9.721105,0
2.3483942,2.2879374,6.943097,0
0.36852267,-0.47456533,8.923572,0
2.133036,1.8782502,9.5545,0
2.4260576,-0.027106574,8.2568245,0
1.2032471,-0.9796381,7.539628,0
1.119341,0.5596225,5.785541,0
1.2802161,-0.2634602,6.1207857,0
2.8127012,-1.2060325,7.0833273,0
2.5588398,-0.43658644,8.120725,0
2.4446473,0.5232801,9.340917,0
2.665875,0.620325,9.742241,0
1.0603296,0.88223714,9.973173,0
3.3314059,1.9247777,8.2822485,0
0.8190016,-1.1651397,9.087019,0
2.9684465,0.11497064,9.399549,0
1.9349402,0.93274766,5.992103,0
2.671366,0.5304644,6.1133394,0
1.6550347,1.8351077,9.345337,0
1.4857953,4.073447,8.113856,0
1.8518386,0.08051596,5.4979596,0
1.0244963,-0.17729336,9.381014,0
3.0716555,-0.88057315,8.0613575,0
2.063425,1.6134859,9.810666,0
1.2732848,3.846017,8.433693,0
2.7032914,0.5135351,6.0644584,0
0.8023023,1.1934,5.418173,0
1.3646901,0.18690206,7.1892543,0
1.3451058,0.026142985,11.560049,0
2.8757513,2.220106,8.702859,0
1.1552758,4.008514,8.812992,0
1.4215361,1.1376915,9.302506,0
1.4194313,3.9555128,8.817088,0
1.1761265,-0.48417002,6.823628,0
1.1029546,1.2466596,5.945375,0
3.005564,1.5896232,4.8359265,0
2.5439909,0.9303748,9.536042,0
4.0481606,2.442664,7.7273974,0
3.9749541,1.4410512,8.033076,0
0.94498867,1.5281364,6.1364317,0
1.1007823,0.8397066,8.947259,0
1.5671223,-0.424383,10.792752,0
2.9938893,-0.689414,7.9150324,0
1.3624265,3.204345,8.292865,0
0.70840317,-0.2965442,9.559783,0
2.6870165,1.054759,8.741069,0
0.82567364,1.164156,5.45773,0
1.7402129,1.0679495,8.590109,0
3.1755805,1.9252497,8.486245,0
4.1660275,1.7919471,7.6269884,0
2.49367,1.3317379,6.340565,0
2.3621418,1.5656464,8.61397,0
2.052827,-0.44085908,11.062378,0
3.0829256,-0.94876844,7.891351,0
1.3855047,0.03885013,6.6476617,0
2.2187552,2.8230414,7.2203703,0
1.0110329,-0.4247697,6.8231215,0
1.2586434,-1.2446285,9.625222,0
2.2129843,2.714373,7.607761,0
1.0508109,1.0421633,8.894201,0
0.5938152,1.2948589,8.810184,0
2.1882544,1.5113602,9.645424,0
1.396696,0.5297267,5.8713536,0
2.3734822,0.5867034,8.7316065,0
1.4040134,0.8152295,9.586131,0
1.4751128,0.41606233,6.777221,0
1.2244956,-0.45755532,8.754838,0
1.489545,-0.22151558,9.770927,0
2.4577005,1.7981857,8.123662,0
1.6333632,-1.1390048,9.227726,0
1.6128446,-0.44793102,5.8050337,0
1.4636571,3.906038,8.4174,0
0.8319225,-1.0301386,7.4742446,0
1.1107345,1.2074213,5.8051248,0
1.862277,0.12567768,9.965098,0
3.0432606,-0.94744074,7.92546,0
1.9851261,1.7985071,8.83718,0
2.7313728,0.49990797,9.565554,0
3.2429094,1.3614079,9.081591,0
2.354639,1.7471567,7.007485,0
2.2180052,0.9889612,9.274619,0
2.9331996,0.17798904,9.382597,0
1.5948386,-1.0271623,8.888688,0
4.1116886,2.2540455,7.22183,0
2.531473,1.1034793,5.1209016,0
0.9655345,-0.8023886,8.664089,0
1.8154415,4.0137525,8.098568,0
1.3394376,-0.64490044,9.787108,0
0.76254743,-0.89425105,8.920343,0
1.5689356,-0.033794098,7.203202,0
2.3304431,2.6898508,7.6903243,0
2.4732087,1.7843081,7.0916586,0
1.3780714,-0.7998265,6.2048407,0
2.373925,0.83541274,9.012558,0
1.8382572,-0.76873285,9.933828,0
2.375006,-0.13273098,10.381867,0
0.86761177,-0.48354992,9.04575,0
0.9040226,-0.70801204,8.942523,0
1.3119214,3.9402902,9.187169,0
3.6418803,0.7449813,10.744117,0
1.5326629,-0.13701959,11.253929,0
1.3826557,4.1570735,9.092783,0
3.2426362,1.888847,8.730289,0
0.8596298,-0.9738173,8.523263,0
3.2016392,0.15054278,9.589037,0
1.9592351,-0.40823883,11.257894,0
2.719725,0.6633154,9.346224,0
1.3221515,0.25903475,6.320262,0
1.3869781,0.026773734,11.564677,0
1.1404299,0.18050314,11.232629,0
1.944589,0.7020266,9.7553835,0
3.2701957,2.6568918,8.588425,0
2.3082328,2.2449174,8.243098,0
2.2243345,1.7217093,7.7500343,0
2.4700632,0.7897502,4.1904597,0
0.8001948,-1.04324,7.6531453,0
3.7957506,2.0738046,7.390937,0
2.4615464,0.94074976,8.969725,0
0.8849139,1.2930375,5.4808,0
2.3726103,0.73097265,4.472332,0
0.76474756,1.2545297,9.690822,0
2.523465,0.35400826,6.895228,0
1.5973277,0.63728863,5.857173,0
2.0119388,2.5311348,7.6661377,0
1.6298215,-0.20045845,9.873512,0
1.3189209,3.926564,8.680689,0
3.5849245,0.75399244,10.465995,0
2.1517522,-0.026902823,6.253574,0
3.0117743,-0.9288944,7.963356,0
3.0560746,0.46218586,9.687309,0
1.4648408,-1.1430311,8.786044,0
1.289176,4.361295,8.53336,0
1.518228,2.0696847,8.35815,0
1.4742147,0.016569262,11.5134945,0
0.9769696,-1.0859295,9.230067,0
1.8952111,2.8777275,9.233301,0
0.9574814,-0.33257523,8.54334,0
1.8822224,-0.27553245,11.154999,0
1.2539744,-0.6083724,9.444796,0
1.5311012,-0.87311244,8.09816,0
1.1446879,-0.7337083,7.7167087,0
3.5906937,1.9231955,8.458972,0
1.7487046,0.03491673,5.92226,0
1.2489724,0.7413291,7.6201167,0
1.6586283,-1.067094,9.723062,0
2.921362,0.72733617,9.034251,0
2.1763136,1.3570409,8.591149,0
1.1243863,1.1105348,9.260757,0
1.2706809,0.4082117,9.843068,0
1.1905653,-0.42585304,6.8740983,0
0.21339498,1.3566576,7.0567155,0
2.38655,0.59308124,9.257276,0
2.4758458,-0.7370543,6.8110065,0
2.351736,1.9453384,6.8959613,0
2.3163893,1.0813495,9.543199,0
0.86376035,-0.9029135,7.391191,0
2.6931283,-0.7415807,7.5080476,0
3.0010188,0.1247338,9.344071,0
3.3971357,2.3837519,8.603883,0
0.6340567,1.2150837,9.513724,0
3.0020614,-1.1178956,7.796907,0
2.6401503,0.8457645,9.827645,0
0.88227874,1.0917323,9.978198,0
3.011841,1.561988,9.169469,0
0.8008867,-1.040721,7.7743096,0
2.348283,2.0201824,7.7534714,0
0.82746816,-0.6155419,9.064501,0
3.870074,1.6562095,7.9043074,0
2.1196322,-0.062689066,6.1313863,0
2.3273523,1.9074702,6.9805837,0
2.8734195,-1.2663707,7.101537,0
1.0569944,0.017493052,9.625047,0
1.7842016,-0.6909361,7.2707324,0
2.516495,0.7378338,8.755031,0
3.487091,1.2967085,8.832629,0
2.665105,-0.037535,4.9229965,0
1.3397803,0.51447153,6.273283,0
0.93026215,1.2521857,6.503644,0
2.0697746,2.2048395,9.497364,0
2.5226657,0.64858806,9.689664,0
1.0012534,3.2752867,8.982395,0
2.9759939,-0.6085227,8.182598,0
0.876589,-1.460479,8.921486,0
2.956629,-1.3395361,7.1085773,0
0.9278095,-0.8128332,7.1554804,0
3.4518447,0.8126413,8.554279,0
3.7915602,2.2182596,7.8551884,0
1.0355247,-0.98155713,9.686848,0
3.971427,2.153386,7.7400913,0
2.1869817,-0.9174885,9.836085,0
1.567811,-0.002301167,11.153192,0
1.066461,0.27755502,6.6953955,0
2.6311345,0.122734845,4.9832563,0
2.1534333,1.0241799,7.338377,0
3.3829367,2.385975,7.664156,0
1.2712182,0.60848737,6.975155,0
3.064395,-1.0535209,7.821763,0
1.4309682,-0.4876187,8.872223,0
1.8675673,0.085112445,4.8117027,0
2.3059852,0.70568436,8.503411,0
2.9042475,-0.983672,7.7813287,0
1.3457663,0.21777986,6.7116365,0
2.1020033,2.22404,9.008743,0
1.5647988,0.33567414,6.920893,0
1.2174023,3.8910923,8.37835,0
1.2055272,-0.87906986,5.8964467,0
2.3888645,0.7675036,4.808139,0
2.8216588,1.279923,4.880529,0
1.2801028,1.4905882,9.418965,0
2.2389793,0.6590677,9.825634,0
0.5413336,1.1845567,7.8785233,0
1.4762595,0.7716846,9.625528,0
0.94497645,0.9864418,9.858639,0
1.1416757,-0.41213506,9.540811,0
1.3926257,0.04405919,7.3488874,0
0.28129342,4.7374606,8.553502,0
3.306546,2.1647983,8.301348,0
1.315866,0.0734054,11.525129,0
1.9249293,-0.6243825,9.278864,0
2.5096831,0.35408294,7.2231336,0
2.4374037,1.7494037,4.9867682,0
2.6636567,-0.03609822,4.9893084,0
1.854314,1.1312509,9.391715,0
0.83203596,-0.40567997,8.524868,0
1.7931924,0.086878516,5.1107364,0
2.3936198,2.3341622,6.630794,0
2.1999435,0.39562133,5.4037447,0
1.0286316,0.9826391,8.759427,0
1.3327788,0.010179212,6.514577,0
1.1418202,1.0438688,9.912676,0
1.1007508,-1.156491,7.6072135,0
2.2202754,2.8549266,7.2359633,0
2.1415536,-0.7136986,10.4858885,0
1.6592174,0.61649287,9.110579,0
1.3769797,1.2433465,6.4615645,0
2.1305697,0.5348013,8.356968,0
2.283479,0.08042238,7.207129,0
1.8164731,-0.11454992,11.064634,0
2.6570024,-0.029268404,4.899258,0
1.7304845,3.177717,8.510069,0
1.777263,3.8362584,8.304485,0
0.94786865,-1.4025457,9.216366,0
1.3851143,-1.3385426,9.552657,0
1.8255893,0.034606345,6.6419454,0
0.4454258,4.8248906,8.591955,0
1.1963968,-1.1314512,7.4498386,0
1.6198993,-1.2062651,9.845096,0
0.89568573,-1.0242087,9.492399,0
3.8997173,1.9560766,7.504145,0
1.6995577,1.7635319,9.137194,0
1.4812251,-0.4371446,6.674449,0
0.7769931,-1.0463498,7.226,0
1.2175483,0.8476592,9.504203,0
1.7279849,1.898028,8.278893,0
1.1841446,-0.88196844,7.609268,0
2.300604,-0.7965525,10.06642,0
1.3532957,-1.2774138,9.336592,0
1.9827269,3.0689452,8.1029,0
2.124159,0.9498261,7.0110307,0
2.185039,-0.2621541,6.47757,0
2.5427094,0.79474247,4.3871694,0
2.9536283,2.3660643,8.628596,0
1.1989063,3.093534,9.204357,0
3.7626965,2.3563461,7.8220677,0
1.770031,1.1971136,9.344925,0
1.2837509,-1.0738024,8.888889,0
2.8890648,1.536511,5.577341,0
1.2277346,3.0942843,9.190287,0
1.7393631,1.9915928,8.523627,0
3.129355,2.0808866,8.206171,0
1.6685964,0.41390523,10.006352,0
2.3496413,-0.44274676,6.6440415,0
1.601534,-0.5114032,9.461976,0
1.9362234,-0.9297933,9.903962,0
1.7336028,-0.33591646,5.7001553,0
1.0164742,4.2200103,8.5104065,0
2.1937203,1.119495,5.823438,0
3.1469016,0.30013967,9.440703,0
2.136572,-0.8857808,10.246552,0
2.7665203,-0.08412755,8.493305,0
2.4674106,0.96265525,9.742863,0
1.8601518,-0.2375909,5.812452,0
1.4517448,0.4922443,6.8782306,0
2.0775893,1.1275927,7.5967417,0
4.110041,1.8919806,8.955236,0
0.49190116,-0.37635753,8.93143,0
2.6422408,0.8066272,9.867598,0
1.202278,-0.16013066,7.517756,0
1.2775908,-0.24250396,6.413946,0
0.982996,1.089166,8.03297,0
2.1059258,-0.49477234,8.368836,0
2.5602312,0.6220099,9.186693,0
2.878025,0.11253442,9.150669,0
3.430252,1.7455002,7.9996696,0
1.5932608,3.974881,8.505641,0
1.181633,4.1762547,8.250676,0
3.440367,1.7641673,8.23006,0
1.1178232,-0.5840852,8.360558,0
2.5531158,1.4248343,9.065918,0
2.7567668,0.026253534,4.855999,0
2.5267587,0.3555961,9.5105915,0
3.530468,1.0975062,10.441795,0
3.5967984,2.4313314,8.526691,0
1.1308694,-0.72844696,8.999849,0
1.6764349,0.12173094,5.1646714,0
1.3985124,-1.4657197,9.307575,0
1.295564,1.3398659,5.504329,0
2.6177595,0.9268369,4.5069532,0
2.7717454,-0.72813946,7.4918203,0
0.7691061,0.3309202,6.4155087,0
2.9295533,1.1494501,9.148525,0
1.3881465,-0.259494,9.357341,0
0.5890388,-0.28647828,9.381034,0
2.0193176,-0.1466246,8.324663,0
2.2952123,1.3434626,9.716945,0
1.0260636,-1.0185994,9.23292,0
2.3316514,1.5357779,7.434853,0
1.0420796,4.13651,8.479444,0
3.1346982,0.6042474,9.460013,0
3.1571584,1.2222764,9.000141,0
1.8614058,-0.38721403,10.896176,0
1.3695859,-0.5632344,7.3632264,0
0.7109591,-1.191425,9.329963,0
3.5099688,1.6643347,8.130176,0
1.5399115,-0.013654206,11.096276,0
1.0442814,0.6523836,5.7495437,0
1.0526669,-0.8681064,7.979685,0
1.913507,-0.28421932,11.160313,0
3.9865608,2.2110987,7.2119646,0
2.7581933,2.16139,8.836759,0
2.216671,0.16403297,6.6446996,0
3.908492,2.0420938,7.967805,0
1.4629053,4.2410665,8.605328,0
2.6993375,0.13142104,5.004913,0
0.75768775,-1.2003963,9.24503,0
2.6607096,0.532888,8.064069,0
3.771405,2.2427561,7.148608,0
3.0760891,-1.3229486,7.26469,0
3.4023414,1.7790127,6.864003,0
0.9393403,-0.56253415,7.781411,0
2.3858228,-1.1552808,7.4531636,0
1.1879324,-1.0586218,7.253605,0
0.7956206,-0.017348306,8.881215,0
1.6553282,-1.3517497,9.483724,0
3.7255416,2.1309214,8.143888,0
1.0844538,-0.91316736,7.1646423,0
2.27088,-0.322609,7.035307,0
2.6195507,0.9878376,5.44942,0
3.0410764,-0.78571564,8.138047,0
3.979099,1.8412927,7.6496844,0
2.8138306,0.99656975,5.4034343,0
1.7682949,-0.16370663,11.156328,0
2.7305136,1.7698381,8.926217,0
1.0567806,-1.5482321,9.284857,0
1.1679455,-0.5536422,6.3665304,0
1.4937875,4.267037,8.8924885,0
3.023959,0.6851418,8.762463,0
1.8996379,-0.22861151,5.021184,0
1.5929655,-0.37973854,10.774958,0
1.9310976,1.9824804,9.560676,0
1.0302188,-0.96109676,7.366924,0
2.3302739,-0.3053758,9.696886,0
3.6067445,1.1396921,10.249689,0
1.5591527,0.5414402,6.6613693,0
2.101597,-0.055512756,10.869181,0
1.1464883,3.5340784,8.467803,0
3.3453453,0.3495308,9.359652,0
2.393517,0.74550474,4.614867,0
1.1520209,-1.3055193,7.2243786,0
2.7215579,1.2710872,4.6778226,0
1.80107,0.06029545,6.6335144,0
1.6135223,3.6612477,8.872997,0
1.2000505,1.3364033,9.624498,0
2.699488,0.5791518,5.889249,0
1.8218824,-0.37876743,6.948882,0
2.0902684,0.60321325,7.266576,0
2.1310205,1.0787064,6.115963,0
1.8491086,0.057327926,6.5631685,0
3.734792,0.8320587,8.781462,0
3.7932222,1.9922321,6.8972416,0
1.0893509,4.083664,8.825613,0
3.6857643,0.75201994,8.9697895,0
2.3320065,1.6313896,5.313785,0
3.5266948,0.8038235,10.416369,0
2.5351772,0.85120857,3.7708228,0
2.2820163,2.6678462,7.8461637,0
1.2110705,0.020382566,8.797837,0
2.2011142,1.898981,8.418193,0
2.4451969,2.1061015,8.242808,0
1.8625574,0.2260371,6.5939283,0
2.8113663,0.1729138,9.871616,0
2.3256445,1.8603946,8.971583,0
1.1934129,0.7654429,8.859942,0
1.814375,-0.57457966,6.673141,0
2.351421,0.2861227,9.577067,0
0.9517896,-0.92523557,6.9877234,0
0.9952362,-0.07008895,9.341467,0
2.2939074,0.7175534,7.2855906,0
1.257205,3.9065764,9.067194,0
1.5447514,0.529881,5.2599354,0
3.5623033,1.2704836,10.226949,0
3.7338383,1.8291456,8.327729,0
2.2848048,1.0958358,5.4475975,0
1.1832917,-0.60789955,7.611154,0
2.4051197,-0.21042971,6.23507,0
1.138123,-0.99889237,7.9354997,0
1.5540339,4.3138533,8.631213,0
2.5594773,0.73824567,4.790979,0
4.0262465,2.141671,7.1207104,0
1.5754571,0.7602735,9.876649,0
3.8911562,2.1270342,8.10442,0
2.1406941,2.2060592,8.554702,0
2.3087013,1.9923472,7.104641,0
2.8404992,1.4620292,4.895669,0
1.0151104,0.8270639,9.329511,0
1.2415905,1.5676347,8.34684,0
2.2318249,1.7944442,9.038955,0
1.4832482,0.77780974,7.304362,0
1.2628255,-0.370112,9.6320915,0
2.9130416,1.9995208,7.0985293,0
1.3559991,3.9563472,8.809212,0
1.3621259,-0.95731455,8.217859,0
1.937276,-0.27358368,8.432319,0
3.2922928,0.5129407,10.279765,0
2.2795227,1.1075683,9.501028,0
0.6261916,-0.17664124,9.07671,0
1.6216651,-0.030880207,9.370223,0
0.7820691,-0.495034,9.405767,0
0.67464703,0.59188354,10.089858,0
2.4653635,-0.15279016,4.8875327,0
1.6500645,0.43690827,9.860886,0
1.533308,-0.20679249,6.2708197,0
3.945718,2.4471467,7.8146105,0
3.066492,-1.0238975,7.8779964,0
2.266367,0.04205717,4.8600945,0
4.217612,1.8625278,6.901989,0
4.1728396,1.9070346,7.4031997,0
1.7602798,-0.18762212,9.4882345,0
1.3042269,4.431434,8.531653,0
2.278833,2.8154395,8.632403,0
1.8980443,-0.6648229,9.994337,0
2.0154073,2.5256937,9.095524,0
3.06805,-0.97743475,7.938647,0
1.0236931,-0.4324127,6.242717,0
1.6711916,-0.1735271,6.5199437,0
2.1038747,0.40765187,5.543927,0
1.2428674,4.4347186,8.970723,0
1.04911,0.40870178,5.7011414,0
1.9892899,1.9902124,8.00788,0
2.7573485,1.338163,6.1365533,0
2.0966418,-0.40492943,9.410295,0
3.605413,2.4837754,8.026927,0
2.9962385,-1.0904347,7.6912546,0
1.4020463,-0.30835924,5.774031,0
1.2850869,3.3945174,8.471231,0
3.6254253,2.1772978,7.0473394,0
1.3807703,-1.3606582,9.683909,0
3.346953,1.4132935,8.890142,0
1.6194721,-1.0458428,9.244444,0
3.8521578,2.2275434,7.700614,0
1.6779274,4.344221,8.76427,0
3.923348,1.7327775,7.878922,0
1.0111628,-0.97384685,9.043422,0
1.3047305,1.4904593,8.752578,0
2.425279,1.6905924,7.8414946,0
2.6053143,1.2968067,6.1559772,0
0.97658455,1.0321897,8.7701645,0
2.5643055,2.074408,8.4303055,0
2.1737218,1.8602124,8.236786,0
1.4053634,0.70172435,9.845548,0
2.416766,0.77190626,5.239204,0
1.8534763,2.2341897,8.579756,0
1.954071,-0.028818233,7.7699018,0
3.2282748,1.7691034,8.360999,0
0.68979746,-1.1713738,9.314773,0
0.98574007,-0.20523338,8.740585,0
2.6290452,2.4255722,8.339698,0
