0,1,2,3,label
2.686535,1.0176111,7.5733676,6.575959,0
3.4835694,-0.20209228,6.3499236,6.358415,0
1.8966696,-0.58370185,9.121461,7.9718747,0
4.23949,0.17704238,7.3820834,6.29771,0
0.48063874,0.2829993,7.9174356,8.232076,0
1.8892632,-1.1227074,5.8092413,7.00562,0
2.3376005,2.3999023,8.430635,6.1819167,0
4.1368337,0.3595291,6.6775413,6.3856626,0
3.0921721,-1.6576694,8.934125,7.778926,0
3.6728082,0.32999787,8.566651,7.2463946,0
2.3363469,-1.4483113,8.800915,7.9811015,0
4.3566384,0.20340951,7.2570596,6.5526996,0
2.922682,3.3175411,8.232291,6.115968,0
4.407406,0.4560667,7.4373837,7.070468,0
2.4907925,-1.5676744,8.4086685,7.495889,0
2.1879845,0.32578987,8.507929,6.1384983,0
2.6980884,1.1714742,7.75039,7.405626,0
3.0873098,-0.018550258,6.1326237,6.768547,0
1.825662,0.06322376,8.752324,6.1628,0
3.1806788,0.88539845,7.9036,6.607858,0
2.99648,0.7082239,7.7752233,6.73186,0
2.2435918,-0.4701847,9.424053,6.5577207,0
2.7297308,-0.22028098,5.2731347,6.896852,0
2.7178762,1.1524802,8.245298,6.442286,0
1.3156931,-0.07557369,7.8097444,7.316867,0
3.7523286,0.35425177,7.952658,6.858515,0
2.8323288,-1.7882692,8.428829,7.1658764,0
2.2413633,-0.9721539,8.404029,7.2901125,0
3.292756,0.80181694,7.6032577,6.3390336,0
1.288595,-0.8660187,7.336678,7.8444343,0
2.4391844,-0.6562229,9.354576,6.158037,0
2.3704257,1.3103145,8.364263,7.507993,0
2.5780523,1.3179461,7.668774,7.6025968,0
3.4274948,0.4874625,8.889174,7.9657674,0
2.109087,3.0074713,8.275712,6.169844,0
3.6299098,0.49943912,7.740535,6.155005,0
2.4383504,1.1240102,8.19256,6.3136554,0
2.7624273,-1.110592,8.7392,7.5092797,0
2.738151,-0.10471201,5.412621,6.2677164,0
2.7156181,-0.5195156,7.912947,6.4864826,0
2.9709744,0.3226209,9.194981,7.59259,0
3.0202425,-1.5687361,8.241547,7.6724834,0
2.7547412,3.1265218,8.073305,6.2689176,0
3.440635,0.42191613,9.1100025,7.6208625,0
2.140994,1.4115574,7.4936614,8.017962,0
4.4933586,0.5235845,6.8318253,6.7182994,0
1.0342443,-0.841636,7.18212,8.006252,0
2.7410657,-0.2886553,4.757514,7.004163,0
2.0389547,-0.512583,5.674286,6.851391,0
2.2185445,-1.2878182,8.507321,7.050253,0
2.802678,3.1235518,8.290899,6.1076922,0
2.862947,0.8641242,8.047659,6.6599355,0
1.8161664,0.25974488,7.4371963,7.482295,0
3.234347,0.050442673,8.137861,5.8731613,0
0.6769839,-0.3782086,7.0099072,7.9365406,0
2.1126945,-0.13594902,9.210456,6.489711,0
2.132324,-0.30212468,5.6513925,6.6500244,0
2.3511844,-0.6744925,7.7257853,6.203604,0
2.1500175,-0.6282142,8.194456,6.525746,0
3.0371697,-1.5186056,9.234057,8.103948,0
1.9385248,-0.5077401,6.927174,7.0186996,0
2.3564558,0.48730215,8.733819,7.7616687,0
1.865704,0.047429465,8.294919,5.9700594,0
2.6150868,1.8384484,7.962864,7.3211994,0
3.9274306,0.5157891,7.6466107,6.843755,0
2.769324,-0.041855384,9.216886,7.072279,0
2.0983763,-1.6149372,8.068345,7.579772,0
2.9334652,0.38999698,9.053878,7.3446603,0
2.6960466,1.3491342,8.391166,7.475113,0
2.1269577,-0.5131922,9.178978,6.243132,0
1.1332735,-0.45859483,6.699948,7.2788444,0
3.1148314,-0.45855838,4.4128156,6.491277,0
1.8870683,-1.3355913,8.352237,6.9213557,0
2.6786602,0.661158,7.915446,6.5447617,0
2.8834903,-1.802445,8.155423,7.5785193,0
0.7154715,0.2411129,7.6171446,7.929437,0
3.0912848,-0.4267771,8.189344,6.0322413,0
4.0198436,-0.018080285,7.8191705,6.196566,0
2.591244,-0.6402128,8.872994,5.7031617,0
1.4302188,-0.044793855,6.2944036,5.95263,0
1.8294023,-1.5022577,7.186727,7.5966163,0
2.49682,3.475257,8.411499,6.1006126,0
1.735597,-0.95121664,6.9915557,6.361946,0
3.739835,0.5185296,7.9570966,6.775274,0
2.426404,1.7792771,7.8113837,7.628302,0
4.2949414,0.08733169,7.5067177,6.722165,0
2.941143,3.3743322,8.223188,6.066448,0
2.0330062,-0.9836294,10.568813,7.43385,0
2.061881,-0.342842,5.2773623,7.1836767,0
1.7415423,-0.8358793,5.583518,6.822348,0
2.2029777,-1.3295566,9.117624,7.373215,0
2.7991314,3.1377263,8.4316025,5.6932964,0
2.2451558,-1.0342512,9.245239,7.1808357,0
2.9068427,-0.4706322,4.632726,6.591614,0
2.872904,0.1923291,8.261811,5.9902325,0
1.9789954,-0.63615495,8.835557,7.282573,0
2.4565127,-1.7670224,7.8413067,7.9195347,0
4.333513,0.5461622,6.961294,6.539024,0
2.1521277,-0.87722546,6.3115416,7.048651,0
1.7102399,-1.1866322,6.737566,7.0853987,0
1.4439628,0.3670361,8.037061,7.6545715,0
2.8395166,1.7444502,8.270395,6.2583838,0
2.706819,-1.2131616,9.338157,8.256504,0
2.4589555,-1.6626605,8.01722,8.007298,0
4.2714095,0.37834433,6.5815187,6.5003037,0
2.2392888,-0.13503022,8.958504,6.055671,0
2.6993961,-0.96952057,3.8728726,6.54449,0
3.3620448,-0.18711612,4.780631,6.4775605,0
3.7477388,1.4266878,8.14998,7.7562304,0
2.106767,0.9955231,9.4002495,8.08155,0
0.41421866,0.22313176,8.086635,8.205907,0
1.2283494,-1.1199692,6.835106,7.774807,0
2.4037025,2.588299,8.080085,7.138842,0
2.4220903,-1.112605,8.545783,8.129406,0
0.8595427,-0.53755325,7.043871,7.839091,0
2.407729,2.8878653,8.067284,6.907968,0
2.8756604,0.3005233,9.26765,7.956168,0
0.9549511,0.52291644,8.730181,8.250115,0
1.0299915,-0.17746873,6.6348095,7.3286886,0
2.0689366,-0.9537189,4.905832,6.6863313,0
2.230576,-1.0970368,9.190838,7.395509,0
2.6784422,0.92696375,7.7822657,7.503388,0
4.329607,0.051890906,7.5187507,6.414078,0
1.8988994,-1.508354,8.52735,7.423627,0
3.236222,-0.27972925,4.868397,6.3683276,0
3.7813191,0.53648263,6.8181486,6.4881425,0
3.3414843,0.16637424,9.1325245,8.079541,0
3.541845,0.37581623,7.849503,6.889119,0
1.5215449,-1.141198,7.2528806,7.5609636,0
2.7436545,-0.93429995,3.838444,6.5276766,0
1.8476739,-0.033712614,6.7670655,7.3638096,0
3.0666456,0.30610713,9.328296,8.086243,0
3.0233305,-1.6605389,8.372083,7.4806557,0
3.3169463,-0.39223596,8.337008,6.1635146,0
2.6235337,1.2938197,8.3040285,6.9474707,0
2.091761,0.9098568,9.790701,8.054718,0
1.4153339,-1.0627965,7.6005034,7.967675,0
2.422519,0.6117872,5.5202546,5.7469144,0
2.5701423,-1.3863422,8.451464,8.020572,0
0.50936043,0.43877327,8.173204,8.128646,0
3.5556047,-0.48497346,8.226501,6.1120286,0
2.2618892,2.8440125,8.210718,6.665109,0
2.598806,1.4215564,7.8922644,7.2893705,0
1.7070519,-0.117754675,8.743074,6.4586697,0
1.2927194,0.48633263,6.426487,6.303253,0
1.2736611,0.46694311,7.0440636,7.6847353,0
2.951474,-0.2734903,5.3345733,6.3668213,0
1.8512387,-0.9968439,10.228743,7.954708,0
2.1175642,-1.3243084,8.921774,7.457706,0
2.450428,-1.5799764,8.442885,7.5487604,0
0.72262836,0.22562677,7.9334364,7.930095,0
2.7865071,-0.79845554,9.290908,7.947396,0
2.2547503,0.9482854,9.635705,7.9582133,0
2.3283908,-1.3728627,8.694427,7.9050894,0
3.0017688,0.34687105,8.727774,6.681959,0
3.5236504,0.22785158,8.479034,6.868335,0
2.061481,-0.07102721,8.090458,8.231197,0
2.0374281,-1.6660858,7.7145333,7.0552,0
2.5014853,-0.33794385,9.541619,6.7035904,0
2.2453473,0.37367216,9.588827,8.1283865,0
3.904051,0.30284297,7.882351,7.169556,0
3.3402932,-0.39818335,9.4644985,7.5869007,0
2.7258084,1.090472,7.191035,7.349669,0
4.5011926,0.49734005,7.366551,7.295495,0
1.8918883,0.73533887,8.443158,7.397313,0
2.0077534,-1.6467831,6.2763515,7.3987656,0
2.2971783,-0.24970803,9.454652,6.597217,0
2.0140755,-0.73900115,5.087553,6.6028323,0
1.3488503,-1.3441865,7.4351916,7.7736077,0
0.8254908,0.4914535,7.9113436,7.865024,0
1.6112425,-0.92002016,6.822576,7.231235,0
4.674022,0.0049285297,7.032682,6.600497,0
2.0138927,0.22051696,8.748034,6.532143,0
3.9952478,-0.0687003,7.359211,6.3748255,0
1.8756675,-0.28207278,5.7256436,6.220053,0
2.0819912,-0.9061269,8.962891,7.4509153,0
3.0035155,0.36626056,8.513569,7.6537023,0
3.5666463,0.27443233,6.6792865,6.6757684,0
2.7257485,-0.7793618,9.020359,6.2801824,0
4.3223925,0.7567896,6.9665575,6.9115252,0
1.6898081,-1.2133433,7.9445014,7.4575186,0
1.8497659,-1.458881,7.8146386,7.8227673,0
1.8766454,0.2851784,6.607014,5.714772,0
2.3799953,4.1423635,8.353942,5.328461,0
1.5983031,-1.2723689,6.605375,7.627163,0
0.96481127,-0.36871165,6.722003,7.795416,0
2.1759317,0.8067439,8.249319,7.373373,0
3.323249,0.11126232,5.0720234,6.2071695,0
4.13317,0.3173279,7.2867937,6.857556,0
3.8975005,0.35238174,8.300944,7.077245,0
2.903526,0.95898616,8.140287,6.5786576,0
2.7839334,0.3824183,8.811536,6.2671757,0
2.5670142,1.4413459,8.21409,6.945049,0
3.2539613,-0.22347304,4.717515,6.4563055,0
2.3549025,-1.4085302,8.742833,7.1429477,0
2.4452834,0.28305992,9.19405,7.8427978,0
1.3596176,0.64275515,7.6758223,7.8837852,0
1.8962444,-0.17543678,8.983989,6.619305,0
2.2602398,-0.6904223,6.131791,7.0512595,0
1.5446485,-0.59503204,7.2828164,7.351896,0
1.8883939,-0.8311287,10.642629,7.4270163,0
3.172006,0.64193535,8.923085,7.064349,0
2.6824296,0.076710396,9.2537775,6.486188,0
3.919404,0.21404344,7.690665,5.987989,0
1.9287624,-0.2520954,8.462898,6.7926745,0
1.9331564,-1.542892,8.4561205,6.8592105,0
3.262266,1.495739,8.015108,7.299965,0
2.2182994,0.46021405,8.9499035,7.932557,0
2.9598708,-0.67167217,4.2546163,6.560097,0
3.479787,-0.049764782,8.314683,6.4501853,0
0.40934187,0.2287301,8.060859,8.25849,0
1.8573731,-1.2710366,8.602272,7.949068,0
3.9225414,0.41483197,8.186033,7.3429337,0
1.8932643,-1.5870612,8.35179,6.985431,0
2.393165,-0.24279934,8.410946,7.068455,0
2.697087,-0.12182782,9.448304,7.35484,0
2.9230292,1.5459527,7.2909236,7.0038915,0
3.1778376,0.009239,9.488666,7.9967875,0
3.4196484,-0.32684654,8.37836,6.160667,0
1.5538214,-0.65762293,10.243505,7.106209,0
0.97457486,-0.3999931,6.5531163,7.8922124,0
1.8440422,-1.0492736,11.140484,7.4895115,0
0.8218852,0.38222322,8.245916,8.058396,0
1.772431,-0.28739792,7.9323087,8.31364,0
3.8177807,0.38422945,8.676398,7.766431,0
2.3393028,-0.05209223,8.754813,5.9766765,0
1.3353128,-0.058622707,6.31602,6.020812,0
1.683737,0.06679464,8.182221,6.3858585,0
2.9588902,0.4536083,8.398517,7.6451764,0
3.095632,0.5109056,8.842461,6.819622,0
2.2367811,-0.69338393,6.5302644,7.172786,0
2.3326738,1.0228978,9.6511345,8.061332,0
2.1315482,0.7960347,7.8869596,6.6907525,0
1.6541567,-0.9722824,6.3660383,7.395683,0
4.5191317,0.6070167,7.061248,7.1131597,0
2.0370789,-0.3096056,5.897592,7.368311,0
1.045728,-0.08064684,6.606869,7.4625936,0
1.8097361,-0.8673128,6.5143666,6.926102,0
2.0735462,0.56448334,8.323723,6.1492887,0
4.10225,0.33424133,8.039842,7.2167544,0
3.9036944,0.128729,8.533361,7.2569623,0
2.6927142,-1.6472794,8.377867,7.3972025,0
2.0823104,1.8399435,7.7536707,7.72441,0
2.6903317,2.3597405,8.469616,6.17079,0
2.5575702,0.28136334,9.788063,7.9801474,0
3.2500174,0.25490928,9.270217,7.775317,0
1.7978332,-1.1931306,6.5289655,6.9831634,0
3.438794,0.7531561,8.189693,7.5877876,0
2.110337,0.584684,8.794773,7.783927,0
1.7386788,0.56395847,8.335736,7.457948,0
1.724092,-0.1474094,6.071977,6.467097,0
4.2860975,0.57461196,7.1983066,6.864588,0
2.1529057,-0.8925892,8.917719,7.506659,0
1.9276708,-0.29613495,8.855444,6.0068197,0
3.7268534,-0.06880197,9.12066,7.7077484,0
2.360114,0.29593104,8.457527,7.4306116,0
3.0474741,0.112044744,9.29903,7.50084,0
1.8248055,-1.2002168,8.318132,7.3820996,0
3.0387387,0.12878874,9.376458,6.9603853,0
2.4675336,-1.4083201,8.585646,8.126162,0
2.202204,-1.0137546,4.3528852,6.565294,0
1.9342349,1.4569185,8.235152,7.1110377,0
3.8135304,-0.17784281,8.597673,7.184228,0
2.0788014,-1.1417041,8.4888115,7.2870564,0
1.9851222,-1.1941011,8.805377,8.019378,0
1.6536081,0.014784675,8.685023,6.580867,0
2.5174751,1.4224222,7.1551223,7.7919707,0
2.5240388,-0.36298853,4.6573334,7.3083034,0
1.5192007,-0.8945494,7.5238714,6.5540495,0
2.5992267,0.69810176,8.561071,6.8386564,0
1.6348473,-0.7232821,9.866829,6.6890163,0
1.1367387,0.30705595,6.2963314,6.0034485,0
2.8880084,-0.7112907,4.1384773,6.5362964,0
0.99483275,0.052091096,7.0493298,7.863343,0
1.715801,0.11705128,8.362888,6.0930014,0
2.797209,1.4931089,8.128201,6.6967673,0
0.6897243,0.26334786,7.6958237,7.9467154,0
2.6304564,-1.5547171,9.2305,7.5267205,0
2.3561468,2.632259,8.140953,6.890817,0
3.2880576,0.35200077,9.170238,7.723747,0
2.694905,1.3469049,7.832377,7.499911,0
2.879355,-0.17285274,5.1220617,6.4521585,0
3.4088962,-0.022603532,6.241493,6.6801157,0
2.1728537,0.74677044,8.133173,6.264494,0
0.2676324,0.33133247,7.7480874,8.2909565,0
2.7513936,-1.7128779,8.752481,7.897833,0
1.4405003,0.22476692,6.385725,6.371482,0
3.3635688,0.11445459,7.9161057,6.5542736,0
1.3970597,-0.17272124,6.740808,6.831323,0
2.2930584,-0.44428164,9.473469,6.3700175,0
3.7623985,0.453541,8.118195,7.9694595,0
2.4705153,1.0305219,7.0221276,7.139972,0
1.3729731,-0.90435266,6.899766,7.5393696,0
2.8463783,1.5900701,7.297785,7.0187426,0
2.094216,-1.4602007,8.674671,6.972886,0
2.2089615,-0.9719546,4.4583907,6.5633554,0
2.5784276,0.51844853,8.645839,6.1924167,0
3.5762765,0.82365495,7.8458095,7.079661,0
3.0966992,0.475453,8.836053,7.5841465,0
2.4472902,-0.70704126,8.767177,5.806473,0
1.5313116,3.823599,8.135074,5.642439,0
2.8218803,-0.2750991,8.514644,6.6680408,0
3.20877,0.099654585,5.51648,6.0905466,0
2.2753515,-1.5440326,5.647277,7.3007703,0
1.325574,-0.18868653,6.15398,6.009311,0
1.8490468,-0.38105398,5.460953,7.372321,0
1.9936069,-1.7018697,8.143261,7.5248184,0
1.865795,-1.0957358,5.8503594,6.9133177,0
1.8454566,1.0014368,9.904906,8.297586,0
2.4268708,0.433002,7.0935373,7.336874,0
3.2771726,-0.24267127,5.324318,6.454778,0
1.7329775,-0.0851876,8.610816,6.635919,0
2.5367594,-0.19081287,5.6218796,6.490719,0
2.34328,-0.47641748,7.59336,6.5927005,0
2.4414897,3.1851246,8.289479,6.372595,0
2.5654888,-1.1970532,8.921581,8.0452,0
1.9839543,-1.5472778,8.431894,7.105186,0
2.67238,3.0729659,8.310304,5.969648,0
2.3862197,-1.2452054,9.75736,7.811597,0
2.2738976,0.77604973,6.978411,7.58223,0
3.5096483,0.021560896,7.9248486,5.8913536,0
2.7708843,3.4222877,8.31143,6.0853667,0
4.2872734,0.5853145,7.450338,7.123331,0
2.92749,-1.7003833,8.676518,7.286208,0
2.984501,-0.7107299,4.0041947,6.477436,0
3.6986513,1.2562034,8.204413,7.7743163,0
1.8927114,-0.7259043,5.805878,6.526105,0
2.2678788,-1.4602529,9.34599,7.512164,0
3.040559,1.2499329,7.5790834,6.7369533,0
2.8109238,2.2057295,8.108808,6.9412036,0
2.0226257,-1.7525909,7.14278,7.8663917,0
0.4524762,0.37187397,8.1828575,8.279874,0
2.765187,0.6946548,8.901971,6.945686,0
2.145919,0.27668405,5.429487,5.853596,0
4.050688,0.21303335,7.9354095,7.2469864,0
2.8140595,1.6399978,7.9787874,7.385138,0
2.8958662,0.37013507,9.111381,6.837723,0
2.5621066,-0.051840544,8.667589,6.476105,0
1.6399462,-0.7132014,10.315076,7.2761025,0
2.4095705,0.13847856,6.9173384,6.540211,0
2.245038,3.3214498,8.37733,6.3460016,0
1.9340878,-1.0521973,11.133553,7.6202545,0
1.8439038,-1.7249969,7.4250875,7.6896596,0
2.5951805,-1.7434498,8.5132,7.764608,0
1.8928127,-0.34163532,6.8668137,6.497862,0
3.9347134,0.8027183,7.3866863,6.9337177,0
1.7361804,-0.24726252,5.732028,6.6023474,0
2.3827431,0.33833724,8.576211,7.504724,0
2.5247014,2.8666494,8.445479,6.298975,0
2.6569397,-1.4373573,9.241245,7.596312,0
1.8580213,-1.3019856,6.3996177,6.9608903,0
3.7442431,0.32626793,7.8683763,6.11625,0
2.313391,-0.35935462,8.898589,5.9390864,0
1.9515328,0.14214124,8.566527,6.8397326,0
1.8488423,-0.16234462,9.127373,6.193377,0
1.9693033,-0.82434916,10.538852,7.6098647,0
2.5320754,1.031392,7.2179713,7.443791,0
1.959129,-1.3155618,8.854461,7.318502,0
3.6319952,0.50253713,8.4194355,7.495877,0
2.1384535,-0.70902485,5.916618,6.8534036,0
3.2355363,0.15171428,5.308994,6.130546,0
1.8766401,-1.0743575,8.365392,7.16808,0
2.645102,0.1085568,9.55574,7.696451,0
4.194564,-0.10284864,7.8703303,6.708557,0
0.9057171,-0.23719636,7.0742106,7.5875516,0
2.295573,-0.8569225,10.42364,7.7904434,0
1.7021904,0.047178455,8.990963,6.3458095,0
3.8094118,0.5598573,7.6730275,7.7690115,0
2.1058588,-1.4958568,8.666815,6.9989805,0
4.491477,0.5230039,6.9337754,6.8953266,0
1.5779309,-1.4240204,7.35034,7.6191397,0
2.3624043,-0.5418002,4.794844,6.3935213,0
2.4147103,-0.47273055,9.548081,6.7225943,0
0.5101784,0.3992583,8.190069,8.148932,0
2.1347778,1.6984388,7.670235,7.880063,0
2.5208318,2.9870923,8.204308,6.7468047,0
2.295022,0.51883405,9.692392,8.099626,0
0.057079397,0.1614944,7.270835,8.102784,0
3.409662,0.20751616,9.219923,7.707495,0
3.8096268,0.08721485,5.319806,6.4483232,0
3.4790735,-0.010148375,9.442823,7.783875,0
2.0381207,1.6566366,7.582641,8.017476,0
2.1683547,-0.8478672,6.410409,6.764314,0
2.8387556,-0.45002887,9.321656,6.430184,0
2.330715,0.8563582,8.487869,6.9652176,0
3.482119,0.7170488,8.0592,6.2636094,0
3.0395775,0.48707658,9.161975,7.001023,0
3.1759436,-0.020564532,8.657911,6.1011047,0
4.4866285,0.36511698,7.262483,6.921988,0
2.3744056,2.6733463,7.957982,7.0115466,0
2.5539362,-0.45676276,5.920049,6.8520164,0
1.227775,-0.9077391,7.520121,7.996569,0
2.2110193,-0.6825533,6.375706,6.8010874,0
3.607448,-0.012950404,5.4602447,6.36607,0
3.6338794,-0.21683022,8.489539,6.7720757,0
1.820797,-1.5100131,6.0128155,7.283275,0
4.094507,0.4767511,6.8850517,6.916924,0
4.195439,0.50775886,7.7781453,7.388893,0
4.2759004,0.55996704,7.158179,6.900602,0
2.0002346,-1.0983751,8.199648,7.663106,0
2.890828,-1.4579004,9.286478,8.005932,0
2.3546987,-1.5459597,9.0503235,7.267505,0
2.0551856,-0.64133996,9.026929,6.3868604,0
4.4730515,0.572299,6.788879,6.731404,0
3.4346623,0.21790358,8.9908285,6.907615,0
1.9300178,0.022522205,6.6656632,7.3271575,0
1.046878,-0.13748503,6.9503202,7.3866115,0
1.6694357,-1.0323907,6.508897,7.2739305,0
2.8636127,-1.4705733,9.182461,7.288943,0
2.7226307,3.0316286,8.309426,6.0676036,0
2.8237104,-1.5942267,9.184235,7.49846,0
3.3713865,-0.1523764,5.1384044,6.338441,0
2.889427,0.04441345,9.127988,6.873325,0
2.2534726,-1.5430375,8.4560995,7.7431946,0
3.4308748,-0.46303797,8.296333,6.0996075,0
1.3022112,0.3178296,7.9870653,7.621755,0
3.603762,0.18396293,7.9539638,6.4166265,0
1.9876398,-1.4533519,6.6014175,7.4641867,0
2.1339183,0.31698442,8.4030485,7.66108,0
2.6204395,0.77953345,6.957529,7.535378,0
1.5077591,-1.056733,6.958879,7.4962564,0
2.247131,-0.4957709,8.740368,5.905342,0
3.3812206,0.38745138,8.691673,7.8329635,0
2.4868834,-1.3508235,9.217192,7.567738,0
2.2680802,0.16351281,8.7233,6.1886168,0
3.4643245,-0.04249058,9.382318,7.904549,0
2.7715855,0.62759864,8.604905,6.5718875,0
2.8096018,-1.810281,8.311849,7.2961407,0
1.0480281,-0.85617137,7.2160006,7.9944687,0
3.1101959,-0.35210955,4.8203416,6.5096545,0
2.872968,1.0444591,8.512219,6.9608274,0
2.2014008,-0.5475205,6.0496173,6.39012,0
2.1198468,-0.17549086,5.520647,6.077513,0
2.2795296,0.9027786,9.07982,7.9178624,0
2.9637692,0.7729359,8.431891,6.2329125,0
2.4523752,3.2292979,8.168906,6.650874,0
2.217741,-0.6387034,8.670033,6.229438,0
2.8641193,3.3188388,8.383001,5.707593,0
1.6060518,-0.050579064,6.259684,6.730627,0
1.8007464,-0.8151833,10.5763855,7.2996907,0
4.379113,0.4365773,7.380347,6.9378147,0
2.015473,-0.67510974,6.456584,7.0090995,0
1.6828781,-1.2345073,6.7811737,7.1887527,0
4.3788238,0.50695366,6.4817014,6.7337623,0
3.5739267,0.3766224,7.8273506,7.1766872,0
2.487367,-0.23862183,8.321205,6.1904597,0
2.200162,-0.98990345,10.3225,8.044087,0
3.3187215,0.04618052,9.525673,7.570254,0
2.4383042,-1.2443069,9.200422,7.620596,0
2.7382412,0.30549744,5.588064,6.8266788,0
1.2447661,-0.4499676,7.5607214,7.2666,0
1.907083,-0.101961225,6.545835,6.1156163,0
2.581609,1.4285457,7.109049,7.724938,0
2.6050272,1.4945039,7.4962153,7.752828,0
2.9486618,1.4601377,7.122901,6.735484,0
3.070915,0.033920746,8.914245,6.772833,0
2.5575967,-1.803626,8.412496,7.7995734,0
2.9932802,0.7075368,9.091959,7.2764616,0
4.089586,-0.009780625,7.871911,6.3763814,0
2.8634312,0.81865275,6.9406695,6.4920692,0
3.5846775,0.5284258,7.7248726,7.828477,0
1.7691877,0.018573776,8.872723,6.273909,0
2.4755645,2.815832,8.436957,5.968885,0
1.9458313,-0.98823917,6.3162937,6.721306,0
1.1423715,-0.06582997,7.2815537,7.008278,0
1.7720084,-0.7693218,10.41579,7.540424,0
0.75894016,-0.3077638,7.296903,7.5303655,0
3.8431158,0.50404143,8.392261,7.5455155,0
1.7445574,-0.9722322,10.924073,7.317027,0
1.2859977,0.009804723,7.166164,7.2390876,0
1.8701304,-0.51611716,6.45155,6.7832403,0
1.8495005,-0.4982885,5.3594613,6.3827996,0
2.0682228,0.0028746177,8.777675,6.1029353,0
2.6990278,2.1144629,8.066479,6.9646273,0
2.5695748,3.2701259,8.318787,5.6800632,0
3.0694258,-1.1006473,8.220763,6.890843,0
2.6440082,-1.7209816,8.504677,7.817824,0
2.4684875,-1.3453343,6.1577597,7.290908,0
4.062936,0.08593215,7.626008,6.1681585,0
2.6787605,-1.5570524,9.141035,7.2347293,0
2.4901867,0.4438053,8.504954,7.7663517,0
1.8228917,-0.25238717,10.103605,7.8047276,0
1.8207444,-1.159064,6.7348666,7.034281,0
3.1383026,-0.15716895,8.822577,6.4818153,0
2.6355908,0.6990832,8.556565,6.5710144,0
2.2822373,-0.8814202,4.62969,6.499604,0
1.6844115,-1.3158044,8.461402,7.7992897,0
2.4068048,0.026308125,8.638657,6.078628,0
2.4412534,-0.73597854,9.540395,6.7449946,0
2.3346372,-0.7534947,5.684053,6.944376,0
2.9866714,-0.3201865,5.933146,6.6097074,0
2.4814596,2.985822,8.392028,6.1188316,0
2.3789432,0.18791176,9.078482,7.540448,0
2.1927333,-0.6613339,8.073529,6.6089063,0
1.7931967,-1.3703008,6.863363,7.702196,0
1.9449515,-0.4024425,6.200326,6.216979,0
1.8119587,-0.33378386,5.81823,6.589683,0
0.43184945,-0.032478247,7.1193047,7.967043,0
2.961332,-1.643742,8.885216,7.9478846,0
3.4132535,1.2596946,8.004633,7.327638,0
1.9119986,-0.38867196,5.1708794,6.2806087,0
1.8008217,-0.23902977,5.7115035,6.3603306,0
2.422972,-0.096251905,5.233389,6.9183755,0
0.7351086,0.29619524,7.9292755,7.9674096,0
1.8495337,-0.80151063,6.618659,7.187893,0
2.613485,0.43224218,9.596505,7.954474,0
3.605986,1.1983101,8.10951,7.65075,0
3.2481863,1.5794979,8.123597,7.2239723,0
2.1937149,-0.8775437,8.653471,6.3914657,0
2.3246646,0.4469602,8.962954,7.3490977,0
2.5266008,0.025223337,5.6918116,6.461348,0
4.320814,-0.013480113,7.725152,6.7555037,0
1.8727286,-0.06826794,5.609646,6.0411763,0
1.3986417,0.06831224,5.9823785,6.051056,0
1.2998847,0.13045424,7.7494774,7.4666376,0
2.140137,-1.138581,7.0813293,6.8720264,0
2.3228002,-0.53836596,8.773057,5.8191276,0
3.3179045,0.80988705,8.16727,6.4358616,0
3.1536214,0.06809667,8.25831,5.851395,0
2.0861952,-1.2933804,8.827613,7.85691,0
2.7150247,-1.2564282,9.336643,8.144461,0
1.7262598,-1.0023805,11.06379,7.3673368,0
4.167446,0.32466227,6.143929,6.673699,0
2.6463897,0.10938648,8.948946,6.618642,0
3.521049,0.80171835,7.8746786,7.4331326,0
2.94726,0.35236147,8.876142,7.116465,0
1.8049865,-0.49596205,5.681685,6.447837,0
3.4060192,0.620775,7.223044,6.656501,0
2.7550347,-1.6253637,8.355624,7.615754,0
2.064611,-0.9105709,4.8826203,6.5307417,0
2.5763988,-0.11346925,5.0041723,6.3751965,0
3.4684126,0.358364,8.542939,7.759119,0
2.3813295,-0.45395714,9.030503,5.8983283,0
3.0934553,-0.3754276,4.740206,6.5201454,0
2.995632,-1.669322,8.263427,7.361599,0
2.8456206,-0.78794086,4.011143,6.5103884,0
2.405591,-0.6689913,8.886159,5.679679,0
1.8300875,0.55451,8.389449,7.469216,0
4.6514363,0.53775376,6.894329,7.133781,0
2.808147,0.8164828,9.427168,7.891281,0
2.786973,3.0222936,8.562634,5.712338,0
2.9006615,3.1618426,8.342574,5.5701623,0
2.5595706,1.629998,8.259848,6.899603,0
3.0315776,-1.5145884,9.15881,8.012437,0
2.8412976,-0.8733519,3.830309,6.4967704,0
2.0669837,-0.34768462,8.967466,6.2495337,0
2.8102021,-1.719212,8.376738,7.3719335,0
3.4754858,0.06115786,5.2568226,6.3092904,0
2.47125,3.2171159,8.446221,5.971567,0
2.0832067,0.5970098,6.4172344,5.649696,0
3.3091133,0.12098837,8.680832,7.8116984,0
2.7103434,0.94619036,8.293115,6.7154274,0
1.2654766,-0.9417948,7.003531,7.489316,0
3.2998087,-0.31777108,9.025928,6.705599,0
1.6753988,0.30190134,7.6173906,7.9637885,0
3.089021,-0.8457612,6.0441813,6.199793,0
2.5246534,0.24131526,8.461022,7.752934,0
2.4952476,-0.6165535,9.580703,6.790255,0
2.7778442,-0.7516316,8.156516,6.6024156,0
